Index,TargetID,ProbeID_A,ProbeID_B
6014,cg06041240,4290681,3120754
6015,cg06041363,1940168,780309
6016,cg06042828,4040189,6550692
6017,cg06043042,3520192,3890475
6018,cg06043114,4050497,430711
6019,cg06043190,6760332,4290634
6020,cg06044117,3840053,4250332
6021,cg06044899,670463,3800070
6022,cg06044900,730685,5820592
6023,cg06048156,5560148,4920367
6024,cg06048973,450520,6250278
6025,cg06049972,1850291,5270246
6026,cg06051311,630382,2630674
6027,cg06051662,1470136,1260044
6028,cg06055013,1400458,6180458
6029,cg06057707,4200446,1820139
6030,cg06058319,1300398,4810286
6031,cg06058597,5720328,2060369
6032,cg06059810,2340242,4610541
6033,cg06060661,3440221,4890136
6034,cg06061892,6130148,3370348
6035,cg06062132,1450653,6330131
6036,cg06063714,3130594,3130673
6037,cg06063729,540327,5090246
6038,cg06066303,1030669,1690433
6039,cg06066711,4260564,7610152
6040,cg06069187,770246,1190095
6041,cg06069731,4150066,1940692
6042,cg06071083,2340754,4610446
6043,cg06073471,4040215,4890376
6044,cg06074920,4900594,4590059
6045,cg06076054,4860220,6270544
6046,cg06077733,5080452,7000364
6047,cg06084117,3140114,2450228
6048,cg06084557,1820682,3420725
6049,cg06084735,6040349,3060022
6050,cg06087537,4810767,5720360
6051,cg06088032,4780750,1580431
6052,cg06088314,450647,6250180
6053,cg06090351,6420754,5420376
6054,cg06090421,2680706,6940136
6055,cg06090630,5900743,1430370
6056,cg06090864,1230528,3190528
6057,cg06092815,1260041,2600037
6058,cg06093279,5810300,2260037
6059,cg06094150,670474,4050364
6060,cg06094757,2350286,4210040
6061,cg06095560,3840161,3870609
6062,cg06096336,3940386,3450093
6063,cg06098051,5420215,460278
6064,cg06100291,630020,630133
6065,cg06100324,4540707,7320707
6066,cg06100991,1500753,3870519
6067,cg06101212,990719,6660398
6068,cg06101225,940471,6350519
6069,cg06101324,6130278,2750035
6070,cg06105085,4150441,1940494
6071,cg06106793,870725,3440450
6072,cg06109724,4670504,4200148
6073,cg06110365,6980397,1850561
6074,cg06110728,110722,6290400
6075,cg06111305,2810364,1440411
6076,cg06111454,5360463,1660168
6077,cg06112415,7650192,1430634
6078,cg06114765,1780647,610647
6079,cg06117855,6840291,1510246
6080,cg06118312,7560088,7560181
6081,cg06119575,2060592,6560402
6082,cg06121469,1500079,3870291
6083,cg06122080,1820161,3420594
6084,cg06123346,3420193,5130097
6085,cg06126510,2120025,3180025
6086,cg06130787,5130307,2000603
6087,cg06131859,5340091,4200546
6088,cg06131936,650670,650132
6089,cg06132324,6580068,2650070
6090,cg06132342,5050543,6100228
6091,cg06132694,430373,160376
6092,cg06134936,160326,3800239
6093,cg06134964,1690730,520110
6094,cg06138027,290253,6590097
6095,cg06139836,3360463,5220138
6096,cg06140118,5860427,70520
6097,cg06141025,7050706,110220
6098,cg06141123,1740017,4760706
6099,cg06142324,6400291,5390246
6100,cg06143901,2690088,1070088
6101,cg06144905,5900603,360138
6102,cg06145308,6220612,4070215
6103,cg06145357,6290692,7100017
6104,cg06146910,6520370,6520021
6105,cg06147863,6480309,6480538
6106,cg06148175,5720592,2060689
6107,cg06148264,2470471,10471
6108,cg06150468,1990441,3310468
6109,cg06150803,4890575,4890201
6110,cg06151165,4210121,6770017
6111,cg06151964,4070356,6900373
6112,cg06154570,1780754,610376
6113,cg06154597,130102,4880538
6114,cg06156376,2680753,6940731
6115,cg06161738,6980475,4280324
6116,cg06161930,4780725,1580040
6117,cg06162003,7050563,6130221
6118,cg06162422,60142,4570630
6119,cg06165395,7210673,6840717
6120,cg06166767,520605,4830286
6121,cg06166863,2940204,2940288
6122,cg06168050,7150139,240364
6123,cg06168324,6940653,7200243
6124,cg06168449,4120678,6290138
6125,cg06171242,520056,4830270
6126,cg06171787,7650187,5900170
6127,cg06172871,2030017,7100300
6128,cg06173079,4610692,1110092
6129,cg06175025,1230136,3190706
6130,cg06177698,4040196,4070092
6131,cg06177968,3870424,3140402
6132,cg06178072,2490382,2070300
6133,cg06179485,6650491,2750132
6134,cg06183267,460239,6650239
6135,cg06185738,1500114,3870743
6136,cg06186808,2450142,3370398
6137,cg06186861,3890687,50537
6138,cg06186973,4070524,1990470
6139,cg06187947,5270020,830133
6140,cg06188683,3370240,1410209
6141,cg06189133,3180092,380398
6142,cg06189265,4040370,6900593
6143,cg06189653,110544,3450161
6144,cg06190053,2650187,4120187
6145,cg06190732,2750286,6960458
6146,cg06191076,460136,6650136
6147,cg06191203,6660088,5670088
6148,cg06191990,5310341,6040020
6149,cg06192619,6280554,2470349
6150,cg06192753,1440528,1440129
6151,cg06193382,610221,240524
6152,cg06193397,3190195,270315
6153,cg06194186,540253,5090414
6154,cg06194808,360543,4040482
6155,cg06196379,4890246,6980491
6156,cg06197006,4070026,6900347
6157,cg06197492,2350228,2350154
6158,cg06200013,4540228,4540154
6159,cg06200339,6250133,5570681
6160,cg06200697,4850377,3460192
6161,cg06201642,7160528,4670129
6162,cg06202984,5130626,2000601
6163,cg06204948,3780678,1850541
6164,cg06206626,6110717,4560333
6165,cg06206628,1340138,990021
6166,cg06207460,4920167,4920626
6167,cg06207804,6250176,6250487
6168,cg06208111,7400593,5080221
6169,cg06210526,2470470,10470
6170,cg06211616,610736,240736
6171,cg06211871,7560324,7560008
6172,cg06212607,130240,4880373
6173,cg06213287,4670110,1510678
6174,cg06213598,520349,770561
6175,cg06214007,6900161,2640333
6176,cg06214729,4640747,5870328
6177,cg06215939,3400386,1340608
6178,cg06216677,20059,110450
6179,cg06218044,540634,5090634
6180,cg06220208,1430753,2100519
6181,cg06220235,3420452,5130368
6182,cg06220521,2940504,3940348
6183,cg06220755,4780129,1580082
6184,cg06220958,6450519,1400551
6185,cg06221259,1580373,1770431
6186,cg06222120,4850048,1980743
6187,cg06222800,3360703,5220703
6188,cg06222851,2810360,1440167
6189,cg06224510,160300,3800270
6190,cg06225581,1780270,610270
6191,cg06226384,3710711,5810711
6192,cg06229674,4860189,6270524
6193,cg06230736,1570600,6770398
6194,cg06233473,3370441,1410494
6195,cg06233503,4490474,6420600
6196,cg06233985,2340484,7330431
6197,cg06235429,1030195,1690204
6198,cg06235991,5570630,290121
6199,cg06236061,6480192,7050475
6200,cg06236276,5340403,940593
6201,cg06236748,630646,2630390
6202,cg06237414,450671,6250475
6203,cg06238491,1450497,6330025
6204,cg06240124,380474,5260072
6205,cg06240542,2970356,6020373
6206,cg06240849,4150100,6660437
6207,cg06241300,4900669,7610246
6208,cg06242000,5090129,6330328
6209,cg06242827,6660524,5670524
6210,cg06243393,2750113,3710762
6211,cg06243556,2470519,10035
6212,cg06244417,2760475,4230008
6213,cg06244634,1240494,1780451
6214,cg06244906,4830538,4640070
6215,cg06245154,4540196,7320086
6216,cg06247172,1690040,520735
6217,cg06248182,4830367,4640414
6218,cg06250108,2190270,6860471
6219,cg06251129,7100201,2190477
6220,cg06251489,1240615,1780564
6221,cg06252382,5890639,6400403
6222,cg06252849,7550767,1230324
6223,cg06253072,4540482,7320482
6224,cg06253734,2940300,3940482
6225,cg06254453,6270021,3290242
6226,cg06255227,4610201,1110575
6227,cg06255524,6760427,4290682
6228,cg06256735,1240382,1780300
6229,cg06258834,6980561,4280053
6230,cg06259570,1110202,1110482
6231,cg06263495,4760102,1300070
6232,cg06263943,2640563,3930369
6233,cg06264060,6370315,1570670
6234,cg06268694,6840615,1510687
6235,cg06269001,1450441,6330554
6236,cg06269753,240154,2120360
6237,cg06270401,60086,4060521
6238,cg06273569,4900475,3120598
6239,cg06273903,6020324,1740008
6240,cg06274159,2320592,70184
6241,cg06275635,5050324,4920333
6242,cg06276114,580626,5310601
6243,cg06276653,7650358,5900097
6244,cg06277277,7650603,5900241
6245,cg06277481,2000632,3610187
6246,cg06277657,4880630,4880121
6247,cg06277838,2320193,70097
6248,cg06279414,60307,4570437
6249,cg06281719,6200474,4390474
6250,cg06281795,580095,5310327
6251,cg06282059,7000608,4860093
6252,cg06282240,4730364,3830364
6253,cg06284244,5720026,3130338
6254,cg06284322,1110053,4010309
6255,cg06285340,4200593,1820189
6256,cg06285486,6760367,4290367
6257,cg06286028,6860156,3780379
6258,cg06288351,7570070,7570102
6259,cg06288632,1740192,4760192
6260,cg06289589,4230326,6380326
6261,cg06290096,4390593,770563
6262,cg06290168,1030626,7210692
6263,cg06291334,6840687,1510564
6264,cg06291595,6550523,6220241
6265,cg06291867,4570435,3520504
6266,cg06292277,1300543,4810259
6267,cg06293195,290692,3800215
6268,cg06295404,7510521,7040601
6269,cg06295856,4050196,430598
6270,cg06296021,4250468,3840278
6271,cg06297145,3890259,50100
6272,cg06302803,4780646,1580112
6273,cg06303238,1710537,6960452
6274,cg06305312,4010411,2510364
6275,cg06305609,6020017,1740706
6276,cg06306751,6020709,1740343
6277,cg06307169,1450592,1450184
6278,cg06307422,5090768,7560274
6279,cg06307601,3990019,3170014
6280,cg06308323,1110619,4010181
6281,cg06310489,7330670,7330132
6282,cg06310844,2260332,1030255
6283,cg06311778,290671,6590458
6284,cg06312477,1580735,1770747
6285,cg06313930,3780014,1850707
6286,cg06317209,3850324,2710008
6287,cg06318164,610100,240170
6288,cg06318853,4290735,60066
6289,cg06319346,1440131,580161
6290,cg06319579,2320292,70722
6291,cg06320982,4070309,6900538
6292,cg06321883,1470730,1260358
6293,cg06323290,1300129,4810082
6294,cg06323427,3940121,3450706
6295,cg06324048,7040538,6620070
6296,cg06324094,4070445,6900615
6297,cg06324671,4830554,4830441
6298,cg06325346,160386,160608
6299,cg06325687,5420435,460356
6300,cg06327515,2360209,7550372
6301,cg06330324,580240,5310240
6302,cg06330621,6350139,7650661
6303,cg06331674,2370470,4050450
6304,cg06333435,3390398,3850458
6305,cg06334093,1300253,6060674
6306,cg06334284,360577,4040692
6307,cg06334496,2370594,6550594
6308,cg06335814,1110367,4010253
6309,cg06335889,5130364,2000280
6310,cg06336792,6100594,6100673
6311,cg06337239,940139,4850307
6312,cg06338119,1450681,1450343
6313,cg06339657,2100403,2940524
6314,cg06339706,1070102,2320148
6315,cg06340713,240168,6450008
6316,cg06341721,1990739,3310768
6317,cg06344807,2600280,150280
6318,cg06346081,5820044,4150180
6319,cg06347928,1170097,1170672
6320,cg06347996,1740059,4760719
6321,cg06349174,2510132,2230491
6322,cg06350107,4040037,4070056
6323,cg06350796,7330327,7330095
6324,cg06351503,5890066,6400497
6325,cg06352750,2810524,1440189
6326,cg06353318,2640731,6110519
6327,cg06353345,160601,3800324
6328,cg06353720,4210706,6770136
6329,cg06353948,6450324,4900392
6330,cg06356454,4120026,6290411
6331,cg06357925,670446,430296
6332,cg06358566,2360192,7550601
6333,cg06361108,360025,4040367
6334,cg06362985,4540491,7320491
6335,cg06363129,6110561,6380468
6336,cg06363801,2710673,6350717
6337,cg06366981,6580475,2650609
6338,cg06367117,6860110,3780010
6339,cg06369854,4900438,3120332
6340,cg06374075,1010047,6280370
6341,cg06376129,2640673,6110594
6342,cg06377278,3830315,360288
6343,cg06378107,2320427,2320682
6344,cg06378357,240328,2120458
6345,cg06378617,3390474,3850487
6346,cg06378976,6180711,2600682
6347,cg06379754,5270224,830750
6348,cg06380007,1710025,6960367
6349,cg06381133,7320017,1240706
6350,cg06382459,2490379,540672
6351,cg06382698,3290626,2480008
6352,cg06383088,6550520,6220047
6353,cg06384026,5220064,6370639
6354,cg06384053,3840246,2340327
6355,cg06384463,3370133,3370681
6356,cg06384491,3370739,1410647
6357,cg06385087,240088,2120181
6358,cg06386517,5910674,4220382
6359,cg06386533,6110040,4560605
6360,cg06388544,5890746,6400768
6361,cg06391468,2350201,4210477
6362,cg06391660,4590343,7330706
6363,cg06392096,5340703,940390
6364,cg06392241,5910609,4220609
6365,cg06392426,6900241,2640075
6366,cg06392589,2640484,3780634
6367,cg06393290,830066,5910747
6368,cg06394229,1410097,670672
6369,cg06394897,1170220,2810544
6370,cg06397510,1980470,1050128
6371,cg06397837,1260300,2600270
6372,cg06398181,2750468,2750554
6373,cg06399881,7000546,4860390
6374,cg06403126,50403,540142
6375,cg06403553,270053,840309
6376,cg06405090,4490138,6420463
6377,cg06405206,630114,2630743
6378,cg06407137,1850332,1500543
6379,cg06409153,3780195,1850670
6380,cg06414605,1940681,780086
6381,cg06415153,6380424,6060685
6382,cg06416685,3450373,4490373
6383,cg06417225,4070653,6900243
6384,cg06417705,130341,4880731
6385,cg06417962,1400440,2510414
6386,cg06418184,4200376,1820010
6387,cg06418219,2350209,4210202
6388,cg06418878,2600528,150129
6389,cg06419771,3990433,3170349
6390,cg06420088,3360544,7210487
6391,cg06421707,3710064,5810064
6392,cg06421800,7150102,7150348
6393,cg06422693,4070008,6900192
6394,cg06422910,4280332,3520634
6395,cg06423920,160646,3800112
6396,cg06424894,5720372,2060161
6397,cg06425515,2710192,6350475
6398,cg06425556,5420403,460524
6399,cg06425868,830754,5910446
6400,cg06426831,4780215,1580113
6401,cg06428055,6060411,7570609
6402,cg06428195,6840196,1510092
6403,cg06429195,5550561,510113
6404,cg06432655,7200167,2900601
6405,cg06433658,6060162,3870551
6406,cg06433995,6110762,4560484
6407,cg06434428,7160086,4670435
6408,cg06434451,6770048,6770114
6409,cg06434470,3180280,380575
6410,cg06435786,6590307,5860333
6411,cg06436504,5130670,2000132
6412,cg06437004,6560037,6560056
6413,cg06437862,3400161,1340730
6414,cg06438300,5860543,130367
6415,cg06438404,4490433,6550121
6416,cg06440646,6130220,6130102
6417,cg06444558,4880497,4880747
6418,cg06444781,990259,6660100
6419,cg06445611,270288,840553
6420,cg06449653,3890438,50332
6421,cg06452064,2340379,7330709
6422,cg06452647,7200577,2900470
6423,cg06453691,2650221,4120221
6424,cg06454084,1410110,670358
6425,cg06454226,2640390,6110377
6426,cg06456031,4260041,7610382
6427,cg06456512,1450274,6330274
6428,cg06457357,1780767,610167
6429,cg06458239,5220008,6370192
6430,cg06459066,3890181,50377
6431,cg06459327,1400326,4250139
6432,cg06459378,3130386,3130608
6433,cg06461769,3310441,540349
6434,cg06461848,6770273,5560273
6435,cg06462291,6980689,4280086
6436,cg06462703,430730,430358
6437,cg06463913,510544,7510544
6438,cg06465021,5820202,4150482
6439,cg06465194,3170048,6420433
6440,cg06465926,7400743,5080296
6441,cg06466479,7610379,6420709
6442,cg06466797,5490041,7330041
6443,cg06468695,2510575,2230326
6444,cg06469542,6380097,6060672
6445,cg06470471,2640215,630296
6446,cg06470552,5310370,6040021
6447,cg06470943,7610544,3390521
6448,cg06471905,630687,2630687
6449,cg06473539,20092,110682
6450,cg06475327,2190068,3930068
6451,cg06476337,3370445,1410152
6452,cg06476606,6560615,6560687
6453,cg06479216,5900497,5900747
6454,cg06479426,780524,5340593
6455,cg06479512,4200491,1820491
6456,cg06481786,2480541,2970463
6457,cg06484397,6520474,1170600
6458,cg06487986,6860162,3780553
6459,cg06488505,4560487,5960041
6460,cg06488678,2450369,2370019
6461,cg06489008,610259,240465
6462,cg06489418,6550463,6220168
6463,cg06489804,70088,6580619
6464,cg06490162,6060376,2360064
6465,cg06490951,3610133,2570086
6466,cg06490988,5090577,4730403
6467,cg06491116,4590356,7330398
6468,cg06491924,2650639,4060181
6469,cg06492206,5220390,6370646
6470,cg06493080,6580367,2650193
6471,cg06493386,6280414,2470253
6472,cg06493930,2970021,6020021
6473,cg06493994,360037,4040382
6474,cg06494770,730255,450168
6475,cg06494782,5560075,4920349
6476,cg06495347,4780543,4780259
6477,cg06495803,1010543,6280259
6478,cg06495924,5900435,5900689
6479,cg06496078,1340259,990543
6480,cg06496654,3610373,2570750
6481,cg06497752,2850747,6760747
6482,cg06497795,7040424,6620424
6483,cg06498267,2850719,6760719
6484,cg06499565,5570048,290114
6485,cg06499652,5420634,460725
6486,cg06500079,1820369,3420408
6487,cg06500476,3610730,2570110
6488,cg06501070,7000300,4860553
6489,cg06501084,1690044,520746
6490,cg06501790,4860673,6270717
6491,cg06502510,6110128,4560470
6492,cg06502868,1710544,1470446
6493,cg06504820,3180195,380670
6494,cg06505666,10730,2680358
6495,cg06506156,1510167,3400626
6496,cg06506864,2630364,20347
6497,cg06507244,4060669,7570224
6498,cg06507645,840471,4260647
6499,cg06508445,4040364,4070280
6500,cg06508934,6480564,7050537
6501,cg06509239,5270634,6220470
6502,cg06509940,3180437,380736
6503,cg06510830,2750427,3710725
6504,cg06513075,7100735,2190059
6505,cg06516124,3940209,3450176
6506,cg06516650,4070193,6900097
6507,cg06517798,5130601,2000324
6508,cg06518271,7560446,7560338
6509,cg06518779,1510735,3400066
6510,cg06521280,990630,6660017
6511,cg06521761,1820626,3420601
6512,cg06521852,4570376,3990446
6513,cg06522719,4230563,6380563
6514,cg06526829,4260458,7610196
6515,cg06528936,7550711,1230719
6516,cg06529761,5890309,6400538
6517,cg06530118,270356,840750
6518,cg06531741,3610603,2570661
6519,cg06532147,4590014,5490646
6520,cg06532176,2810097,2810672
6521,cg06532493,6550056,6220369
6522,cg06533629,5260332,3940075
6523,cg06534172,990446,6660064
6524,cg06534422,4150086,1940356
6525,cg06536578,6980465,4280202
6526,cg06537230,5360369,1660400
6527,cg06537829,6110246,4560327
6528,cg06538003,7570372,6860332
6529,cg06539449,7380255,6480332
6530,cg06539804,4880274,3460475
6531,cg06540105,5550110,510376
6532,cg06540636,6270669,3290736
6533,cg06540715,630431,2630709
6534,cg06540941,6350477,7650575
6535,cg06541857,3420142,5130630
6536,cg06542614,1400593,4250600
6537,cg06543018,6480669,7050307
6538,cg06543761,1690538,520070
6539,cg06544198,1430427,1430682
6540,cg06545504,7000750,4860373
6541,cg06545845,2680561,6940215
6542,cg06546607,4880367,3460414
6543,cg06547766,6650605,2750605
6544,cg06548519,2340044,6180286
6545,cg06550629,1050168,4900053
6546,cg06552037,7510703,7040474
6547,cg06552050,4260494,7610022
6548,cg06554069,3450524,4490524
6549,cg06554542,4890497,6980577
6550,cg06554928,730373,5820224
6551,cg06557358,5900403,1430280
6552,cg06557606,1850044,1850180
6553,cg06563300,1260753,2600731
6554,cg06564900,1690253,520193
6555,cg06565684,5900164,5900632
6556,cg06566994,4480259,3360465
